,soundID,date_run,followingCount,followerCount,heartCount,videoCount,diggCount,heart
6941563345443114245,6925040330622454533,05/04/21,778,2200000,121300000,3868,212600,121300000
6938910227693571333,6925040330622454533,05/04/21,1110,101100,3700000,205,87700,3700000
6940902694991318278,6925040330622454533,05/04/21,21,1100000,63800000,1600,1662,63800000
6950011172628204806,6925040330622454533,05/04/21,441,556,134400,6,238,134400
6946564793625021701,6925040330622454533,05/04/21,0,81000,2000000,26,7266,2000000
6956325917002075398,6792383076640082693,05/04/21,210,420200,21800000,190,16900,21800000
6822328135061605637,6792383076640082693,05/04/21,47,116900,1400000,12,1845,1400000
6818336242611096838,6792383076640082693,05/04/21,186,64100,1100000,31,15200,1100000
6819306423168601349,6792383076640082693,05/04/21,77,64400,1300000,70,1292,1300000
6830450649667259654,6792383076640082693,05/04/21,841,282700,5400000,443,16300,5400000
6847151258751601926,6792383076640082693,05/04/21,23,1600000,29100000,109,396,29100000
6932669333441121542,6792383076640082693,05/04/21,168,644400,6000000,219,71500,6000000
6845037228922572037,6792383076640082693,05/04/21,1526,785700,16600000,1301,66700,16600000
6930932641520798977,6792383076640082693,05/04/21,468,1100000,13500000,207,2854,13500000
6863867089812376838,6792383076640082693,05/04/21,240,62000,614900,77,23200,614900
6842306228929039622,6792383076640082693,05/04/21,143,39400,674300,126,27000,674300
6847607853306449157,6792383076640082693,05/04/21,2934,85500,837600,674,46900,837600
6865003345623387398,6792383076640082693,05/04/21,36,77000,1800000,128,3515,1800000
6944865425914105094,6792383076640082693,05/04/21,354,11700,723500,164,12700,723500
6824147827497635077,6792383076640082693,05/04/21,309,2200000,174400000,1866,17000,174400000
6878442612693421318,6792383076640082693,05/04/21,91,1000000,34500000,285,1894,34500000
6816404727278931205,6792383076640082693,05/04/21,92,14700,1000000,10,42400,1000000
6919749880894344449,6792383076640082693,05/04/21,618,181600,1300000,11,1191,1300000
6947853154675412230,6792383076640082693,05/04/21,21,185700,905200,61,26,905200
6836891271328451845,6792383076640082693,05/04/21,831,11000,1400000,28,15200,1400000
6946778581947190533,6792383076640082693,05/04/21,296,2587,450100,139,53600,450100
6905286217835826433,6792383076640082693,05/04/21,57,175900,2700000,128,790,2700000
6829362863237385477,6792383076640082693,05/04/21,56,462800,10200000,65,125,10200000
6899715683827879173,6792383076640082693,05/04/21,711,45400,586200,110,42900,586200
6946365008641051909,6792383076640082693,05/04/21,9523,13100,673800,314,15400,673800
6902306411338796293,6792383076640082693,05/04/21,964,234200,2400000,438,21400,2400000
6868495245101763845,6792383076640082693,05/04/21,182,319500,7200000,753,320,7200000
6835615949765266693,6792383076640082693,05/04/21,343,37300,479600,1330,2198,479600
6942673934181485829,6792383076640082693,05/04/21,823,44200,2700000,206,60400,2700000
6830993066128690438,6792383076640082693,05/04/21,2670,19100,255800,166,19200,255800
6938461519948565766,6792383076640082693,05/04/21,27,545700,9300000,478,2021,9300000
6826886259999247622,6792383076640082693,05/04/21,40,11600,253200,145,376,253200
6903601007293451521,6792383076640082693,05/04/21,381,3800000,46800000,3170,3008,46800000
6956998174267477253,6792383076640082693,05/04/21,10,118400,2100000,25,673,2100000
6853755685327490309,6792383076640082693,05/04/21,2644,7353,267000,134,86900,267000
6828363725599165701,6792383076640082693,05/04/21,1526,785700,16600000,1301,66700,16600000
6851186896450735366,6792383076640082693,05/04/21,996,25900,491900,468,10500,491900
6815792192745901317,6792383076640082693,05/04/21,976,13700,315000,375,9336,315000
6827125022839147782,6792383076640082693,05/04/21,72,710500,5400000,1085,4924,5400000
6875754029146787078,6792383076640082693,05/04/21,36,286700,6400000,372,1573,6400000
6908804402711121157,6792383076640082693,05/04/21,727,17000,220000,222,70000,220000
6958234173593128198,6792383076640082693,05/04/21,210,420200,21800000,190,16900,21800000
6830271146080931078,6792383076640082693,05/04/21,236,37600,437000,1,67800,437000
6823416532203310342,6792383076640082693,05/04/21,223,6200000,277800000,1233,1237,277800000
6911740623783529733,6792383076640082693,05/04/21,55,40300,1200000,123,428,1200000
6829344717839338757,6792383076640082693,05/04/21,356,4500000,125900000,2870,40900,125900000
6833507397194009862,6792383076640082693,05/04/21,1893,565800,3900000,252,648,3900000
6827871862505082117,6792383076640082693,05/04/21,52,2700000,80700000,651,2522,80700000
6867938334682008837,6792383076640082693,05/04/21,36,286700,6400000,372,1573,6400000
6817183575742418182,6792383076640082693,05/04/21,125,4261,181200,46,546,181200
6899854914390936838,6897097414797166594,05/04/21,13,2900000,34000000,104,502,34000000
6927668541474802949,6897097414797166594,05/04/21,239,571800,11000000,181,7854,11000000
6901754953581284614,6897097414797166594,05/04/21,13,497300,7600000,27,122,7600000
6913349098963766534,6897097414797166594,05/04/21,256,9500000,252400000,670,12300,252400000
6905428929679527173,6897097414797166594,05/04/21,73,1300000,22000000,321,19400,22000000
6923538534439636225,6897097414797166594,05/04/21,37,3400000,88400000,467,20900,88400000
6907261805630950662,6897097414797166594,05/04/21,711,173600,4600000,3,10600,4600000
6950758979605728518,6897097414797166594,05/04/21,178,319500,4300000,38,1924,4300000
6901845786133384454,6897097414797166594,05/04/21,145,471600,19800000,64,7994,19800000
6903641310830267653,6897097414797166594,05/04/21,156,283200,7700000,259,15300,7700000
6907619494307433734,6897097414797166594,05/04/21,361,91800,3600000,98,10400,3600000
6930760730341952774,6897097414797166594,05/04/21,283,907400,10100000,1125,22900,10100000
6902610331835632902,6897097414797166594,05/04/21,9808,882100,6200000,48,142800,6200000
6901028052927630597,6897097414797166594,05/04/21,9821,24900000,1600000000,1902,23600,1600000000
6897657698548993286,6897097414797166594,05/04/21,91,1500000,13500000,349,3136,13500000
6899136239564229889,6897097414797166594,05/04/21,393,4600000,304900000,773,4089,304900000
6903205595948518662,6897097414797166594,05/04/21,34,392000,6400000,208,368,6400000
6899495577684282630,6897097414797166594,05/04/21,256,9500000,252400000,670,12300,252400000
6899179701193985286,6897097414797166594,05/04/21,55,135700,7000000,225,36300,7000000
6905826713477844225,6897097414797166594,05/04/21,6,177500,3400000,34,7787,3400000
6900336862011854085,6897097414797166594,05/04/21,279,10700000,200500000,210,4212,200500000
6916888730888375557,6897097414797166594,05/04/21,65,12500000,195200000,291,411,195200000
6898390227161828613,6897097414797166594,05/04/21,57,6400000,114800000,222,6705,114800000
6898478104684039430,6897097414797166594,05/04/21,7622,718000,17000000,155,60700,17000000
6926012589197511941,6897097414797166594,05/04/21,231,5900000,103800000,1260,23000,103800000
6900638016180636934,6897097414797166594,05/04/21,192,3500000,113800000,313,13000,113800000
6902461909526793478,6897097414797166594,05/04/21,145,471600,19800000,64,7994,19800000
6899995728899247366,6897097414797166594,05/04/21,441,18900000,0,5980,198200,2300000000
6898829428957154566,6897097414797166594,05/04/21,146,3800000,83600000,556,6077,83600000
6904594744970677505,6897097414797166594,05/04/21,118,180000,7900000,96,17500,7900000
6902850993218751745,6897097414797166594,05/04/21,782,6100000,133100000,688,12700,133100000
6900710215776341254,6897097414797166594,05/04/21,365,830500,10600000,304,15200,10600000
6902527154873978118,6897097414797166594,05/04/21,361,2300000,77500000,307,12400,77500000
6902972473814306053,6897097414797166594,05/04/21,1288,124400,2700000,315,8232,2700000
6906963436555570437,6897097414797166594,05/04/21,18,289800,3200000,34,309,3200000
6906517078426144001,6897097414797166594,05/04/21,40,3300000,57400000,706,10200,57400000
6898015186804837637,6897097414797166594,05/04/21,92,1000000,24300000,198,3091,24300000
6902825994512502018,6897097414797166594,05/04/21,49,172900,2200000,68,2386,2200000
6946775544008641798,6897097414797166594,05/04/21,843,20800,3400000,198,149800,3400000
6902166970297339142,6897097414797166594,05/04/21,4908,19800000,1300000000,1375,5568,1300000000
6899954168417520902,6897097414797166594,05/04/21,75,9800000,237900000,244,5780,237900000
6904722125928582406,6897097414797166594,05/04/21,396,133700,2600000,74,1998,2600000
6908732042113027329,6897097414797166594,05/04/21,13,5400000,83900000,171,1643,83900000
6906526338857962758,6897097414797166594,05/04/21,543,10500,1900000,11,97900,1900000
6907809953084345605,6897097414797166594,05/04/21,495,21600000,1100000000,849,8007,1100000000
6908437123947302145,6897097414797166594,05/04/21,107,3000000,32900000,103,7482,32900000
6902094360909810946,6897097414797166594,05/04/21,415,8500000,234000000,197,44500,234000000
6902162508975475974,6897097414797166594,05/04/21,35,17600000,702300000,751,2180,702300000
6911320526208208134,6897097414797166594,05/04/21,0,124800,1800000,32,80,1800000
6904087293301116161,6897097414797166594,05/04/21,31,12000000,212200000,157,657,212200000
6931126571071802630,6885449331428558861,05/04/21,156,620700,7700000,103,1969,7700000
6954552660280331525,6885449331428558861,05/04/21,85,368800,7600000,45,1514,7600000
6910726339897068805,6885449331428558861,05/04/21,270,656500,18600000,253,62400,18600000
6950326198362852614,6885449331428558861,05/04/21,360,14600,766200,57,4882,766200
6941084726526561541,6885449331428558861,05/04/21,388,92300,3000000,138,1429,3000000
6932117388758371589,6885449331428558861,05/04/21,48,570100,6000000,239,1255,6000000
6956066099674778885,6885449331428558861,05/04/21,1,9294,415700,15,29,415700
6951936234008743173,6885449331428558861,05/04/21,185,1300000,39900000,475,5231,39900000
6904012065803980037,6885449331428558861,05/04/21,137,22600,559700,10,1166,559700
6911758793596538113,6885449331428558861,05/04/21,164,401200,12100000,175,5068,12100000
6952933498768461062,6885449331428558861,05/04/21,618,190900,2900000,347,80000,2900000
6954011997776268550,6885449331428558861,05/04/21,50,18800,196200,50,75,196200
6933958464767118597,6885449331428558861,05/04/21,1275,2600000,51700000,298,7501,51700000
6941528129244548357,6885449331428558861,05/04/21,597,894500,29700000,1221,10800,29700000
6938169792058707206,6885449331428558861,05/04/21,34,1200000,20400000,177,261,20400000
6946673248620891398,6885449331428558861,05/04/21,952,24600,449000,307,8670,449000
6934508713193590022,6885449331428558861,05/04/21,39,8174,132500,7,4944,132500
6951099603584437510,6885449331428558861,05/04/21,1470,2243,275500,389,19000,275500
6945492284804762885,6885449331428558861,05/04/21,449,28300,382400,181,12100,382400
6950520389969743110,6885449331428558861,05/04/21,87,1100000,14300000,597,5315,14300000
6934466006890925317,6885449331428558861,05/04/21,426,768800,7500000,325,2548,7500000
6920045281996180742,6885449331428558861,05/04/21,1562,27500,624700,114,32100,624700
6955777308619771142,6885449331428558861,05/04/21,1274,69100,1300000,92,5114,1300000
6941962281328708866,6885449331428558861,05/04/21,314,197600,4000000,297,6245,4000000
6951096263131598086,6885449331428558861,05/04/21,280,136400,2900000,340,5393,2900000
6956703484792098054,6885449331428558861,05/04/21,95,1600,68300,27,3046,68300
6910985971756502273,6885449331428558861,05/04/21,100,117900,5100000,561,44300,5100000
6932657976746511621,6885449331428558861,05/04/21,135,65400,1100000,212,1039,1100000
6940315239208586502,6885449331428558861,05/04/21,43,178600,1400000,86,36,1400000
6948243375367769350,6885449331428558861,05/04/21,96,5620,281500,7,2958,281500
6953693249643105542,6885449331428558861,05/04/21,181,80500,2100000,112,6417,2100000
6938860725767130374,6885449331428558861,05/04/21,685,162700,3000000,149,3589,3000000
6953259725823675654,6885449331428558861,05/04/21,488,736100,10700000,460,2402,10700000
6954835999088299270,6885449331428558861,05/04/21,144,69400,969400,572,354,969400
6941924400514059525,6885449331428558861,05/04/21,85,6400000,178300000,249,2865,178300000
6952689551592656133,6885449331428558861,05/04/21,369,62400,267600,102,2498,267600
6934377804767284486,6885449331428558861,05/04/21,737,734700,23400000,1168,5704,23400000
6956333609624030470,6885449331428558861,05/04/21,2110,818700,86000000,4069,89000,86000000
6940376738845248774,6885449331428558861,05/04/21,124,5331,52900,67,4099,52900
6936652007402917126,6885449331428558861,05/04/21,158,29100,65700,54,511,65700
6955433431132327169,6885449331428558861,05/04/21,79,1944,94400,319,1644,94400
6934765619481005317,6885449331428558861,05/04/21,125,569600,8300000,391,5342,8300000
6931365187530345733,6885449331428558861,05/04/21,1500,34800,230300,430,7117,230300
6933243230888742150,6885449331428558861,05/04/21,113,3000000,107500000,1593,30000,107500000
6918759494998641926,6885449331428558861,05/04/21,895,1296,40700,33,15700,40700
6932623515036159238,6885449331428558861,05/04/21,2,20900,48800,29,77,48800
6956036508654619909,6885449331428558861,05/04/21,163,178,38800,44,6736,38800
6914336015033437442,6885449331428558861,05/04/21,153,190000,8900000,604,21100,8900000
6955550941609315589,6885449331428558861,05/04/21,3439,59300,5300000,376,13100,5300000
6940675917077302533,6885449331428558861,05/04/21,24,16200,226600,60,400,226600
6949629451957226758,6735757810719541250,05/04/21,566,436800,12900000,117,79200,12900000
6940391146849897733,6735757810719541250,05/04/21,63,434000,6900000,153,1375,6900000
6955678422647491846,6735757810719541250,05/04/21,24,1100000,12500000,409,3152,12500000
6954411249996221701,6735757810719541250,05/04/21,165,84400,8900000,192,14800,8900000
6910348749642534150,6735757810719541250,05/04/21,11,3900000,17300000,108,1631,17300000
6935806784443550981,6735757810719541250,05/04/21,26,72200,5800000,164,2465,5800000
6934519591636962566,6735757810719541250,05/04/21,101,39600,3700000,131,7572,3700000
6952670215566085382,6735757810719541250,05/04/21,23,12400,1500000,3,504,1500000
6920008637268217093,6735757810719541250,05/04/21,9,426600,5000000,23,22,5000000
6934394628254878982,6735757810719541250,05/04/21,577,304700,10700000,763,106100,10700000
6956349826120322310,6735757810719541250,05/04/21,246,1851,1200000,7,95900,1200000
6945165489593158918,6735757810719541250,05/04/21,519,403500,4300000,129,102800,4300000
6942557822458662150,6735757810719541250,05/04/21,147,25000,1300000,63,27300,1300000
6909996719220493574,6735757810719541250,05/04/21,25,75000,1600000,94,1341,1600000
6955860074027961605,6735757810719541250,05/04/21,185,4899,936900,137,4059,936900
6943813416939195654,6735757810719541250,05/04/21,8334,7482,864000,219,101400,864000
6940736665413569797,6735757810719541250,05/04/21,1394,1781,821700,548,42600,821700
6953259051354524929,6735757810719541250,05/04/21,67,27500,1600000,64,64000,1600000
6949246264026402054,6735757810719541250,05/04/21,61,3953,767900,56,451,767900
6945199003436862726,6735757810719541250,05/04/21,70,231700,7300000,248,7520,7300000
6955226966584757510,6735757810719541250,05/04/21,931,1600000,55000000,531,112200,55000000
6911760335812742406,6735757810719541250,05/04/21,263,1600000,32100000,406,12100,32100000
6940595001894178053,6735757810719541250,05/04/21,47,50800,2800000,59,2727,2800000
6948900448682216705,6735757810719541250,05/04/21,136,12100,1300000,67,4134,1300000
6933235501881101573,6735757810719541250,05/04/21,423,12900,738200,58,13500,738200
6917371871453351173,6735757810719541250,05/04/21,129,25500,1300000,632,7037,1300000
6940671788191943941,6735757810719541250,05/04/21,497,1300000,78200000,3223,11800,78200000
6952286984903625990,6735757810719541250,05/04/21,430,5727,633400,25,30200,633400
6939519093909277958,6735757810719541250,05/04/21,903,53500,1900000,243,50800,1900000
6939556356194143490,6735757810719541250,05/04/21,577,127600,4400000,225,14200,4400000
6943329568363203845,6735757810719541250,05/04/21,402,30100,805200,43,35500,805200
6953700413375925509,6735757810719541250,05/04/21,227,16200,1800000,32,96400,1800000
6950783291230260486,6735757810719541250,05/04/21,90,120300,3000000,805,3069,3000000
